#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cessna 208B", unit_software_part_number="006-B1177-6K", unit_software_version="20.92", system_software_part_number="006-B2499-12", system_id="264C94CC4", mode=NORMAL, flightstream_header="264C94CC4_5291", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,  amps,   gals,   gals,      gph,   deg F,     psi,  ft lbs,     rpm,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 Torq,   E1 NP,   E1 NG,  E1 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2026-07-11, 06:37:39,  +00:00,  RACEC,   -1.3186402,   36.8135910,  5529.4, 30.33,  5510.7,  15.8,   0.00,   0.00,  -14.59,   1.99,   0.21,  -0.01,  -0.00, 256.3, 269.6,  28.5,  13.4,  99.71, 105.89,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.83,  5459.3,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1837.5,       
2026-07-11, 06:37:40,  +00:00,  RACEC,   -1.3186406,   36.8135910,  5529.4, 30.33,  5510.2,  15.8,   0.00,   0.00,  -15.45,   2.21,   0.30,  -0.02,  -0.02, 256.4, 269.6,  28.5,  13.4,  99.71, 105.89,     0.00,   64.83,   -1.11,  -20.02,    0.00,    0.00,   18.83,  5458.7,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1836.5,       
2026-07-11, 06:37:41,  +00:00,  RACEC,   -1.3186408,   36.8135910,  5529.4, 30.33,  5509.6,  15.8,   0.00,   0.00,  -14.87,   2.21,   0.27,  -0.00,  -0.00, 256.4, 269.6,  28.5,  13.1,  99.71, 105.89,     0.00,   64.83,   -1.12,  -20.01,    0.00,    0.00,   18.83,  5458.2,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1835.0,       
2026-07-11, 06:37:42,  +00:00,  RACEC,   -1.3186413,   36.8135910,  5529.4, 30.33,  5509.2,  15.8,   0.00,   0.00,   -8.48,   2.22,   0.27,  -0.01,   0.01, 256.4, 269.6,  28.5,  13.3,  99.71, 105.89,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.82,  5457.7,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1833.5,       
2026-07-11, 06:37:43,  +00:00,  RACEC,   -1.3186423,   36.8135910,  5529.4, 30.33,  5511.7,  15.8,   0.00,   0.00,   -3.79,   2.22,   0.25,  -0.01,  -0.00, 256.4, 269.6,  28.5,  13.0,  99.71, 105.89,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.82,  5460.3,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1832.0,       
2026-07-11, 06:37:44,  +00:00,  RACEC,   -1.3186425,   36.8135910,  5529.4, 30.33,  5511.8,  15.8,   0.00,   0.00,   -1.53,   2.21,   0.23,   0.00,  -0.01, 256.4, 269.6,  28.5,  13.2,  99.71, 105.89,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.81,  5460.4,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1831.0,       
2026-07-11, 06:37:45,  +00:00,  RACEC,   -1.3186431,   36.8135910,  5529.4, 30.33,  5512.0,  15.8,   0.00,   0.00,   -3.98,   2.23,   0.24,  -0.02,  -0.01, 256.4, 269.6,  28.5,  13.4,  99.65, 105.89,     0.00,   64.83,   -1.11,  -19.99,    0.00,    0.00,   18.81,  5460.5,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1829.5,       
2026-07-11, 06:37:46,  +00:00,  RACEC,   -1.3186433,   36.8135910,  5529.4, 30.33,  5512.1,  15.8,   0.00,   0.00,   -9.90,   2.23,   0.25,  -0.02,  -0.00, 256.4, 269.6,  28.5,  12.9,  99.65, 105.89,     0.00,   64.83,   -1.12,  -20.00,    0.00,    0.00,   18.81,  5460.7,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1827.5,       
2026-07-11, 06:37:47,  +00:00,  RACEC,   -1.3186433,   36.8135910,  5529.4, 30.33,  5510.1,  15.8,   0.00,   0.00,  -13.40,   2.24,   0.26,  -0.00,  -0.00, 256.4, 269.6,  28.5,  13.4,  99.65, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.81,  5458.6,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1826.0,       
2026-07-11, 06:37:48,  +00:00,  RACEC,   -1.3186436,   36.8135872,  5529.4, 30.33,  5509.6,  15.8,   0.00,   0.00,  -14.98,   2.24,   0.26,  -0.01,  -0.00, 256.4, 269.6,  28.5,  13.0,  99.65, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.81,  5458.1,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 1825.0,       
2026-07-11, 06:37:49,  +00:00,  RACEC,   -1.3186450,   36.8135834,  5529.4, 30.33,  5509.1,  15.8,   0.00,   0.00,  -14.84,   2.22,   0.25,  -0.01,  -0.00, 256.4, 269.6,  28.5,  13.1,  99.65, 105.73,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.81,  5457.7,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 224.0,       
2026-07-11, 06:37:50,  +00:00,  RACEC,   -1.3186431,   36.8135948,  5529.4, 30.33,  5508.8,  15.8,   0.00,   0.00,  -14.94,   2.24,   0.26,  -0.00,   0.00, 256.4, 269.6,  28.5,  13.2,  99.65, 105.73,     0.00,   64.83,   -1.12,  -20.01,    0.00,    0.00,   18.82,  5457.3,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 1852,      ,       , 225.0,       
2026-07-11, 06:37:51,  +00:00,  RACEC,   -1.3186439,   36.8135910,  5529.4, 30.33,  5509.4,  15.8,   0.00,   0.00,  -15.45,   2.23,   0.27,  -0.01,  -0.00, 256.4, 269.6,  28.5,  13.0,  99.65, 105.73,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.82,  5458.0,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 225.0,       
2026-07-11, 06:37:52,  +00:00,  RACEC,   -1.3186444,   36.8135872,  5529.4, 30.33,  5509.3,  15.8,   0.00,   0.00,  -10.29,   2.24,   0.26,  -0.01,  -0.01, 256.4, 269.6,  28.5,  13.1,  99.71, 105.73,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.82,  5457.9,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 1852,      ,       , 225.0,       
2026-07-11, 06:37:53,  +00:00,  RACEC,   -1.3186450,   36.8135872,  5529.4, 30.33,  5509.0,  15.8,   0.00,   0.00,   -5.15,   2.24,   0.27,  -0.01,   0.00, 256.4, 269.6,  28.5,  12.9,  99.71, 105.73,     0.00,   64.83,   -1.10,  -20.00,    0.00,    0.00,   18.83,  5457.5,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 225.0,       
2026-07-11, 06:37:54,  +00:00,  RACEC,   -1.3186454,   36.8135872,  5529.4, 30.33,  5508.8,  15.8,   0.00,   0.00,   -8.49,   2.25,   0.26,  -0.01,   0.00, 256.4, 269.6,  28.5,  13.1,  99.71, 105.73,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.83,  5457.3,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 225.5,       
2026-07-11, 06:37:55,  +00:00,  RACEC,   -1.3186473,   36.8135948,  5529.4, 30.33,  5510.2,  15.8,   0.00,   0.00,  -12.41,   2.25,   0.27,  -0.01,   0.00, 256.4, 269.6,  28.5,  12.6,  99.78, 105.73,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.85,  5458.7,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 212.5,       
2026-07-11, 06:37:56,  +00:00,  RACEC,   -1.3186477,   36.8135948,  5529.4, 30.33,  5510.0,  15.8,   0.00,   0.00,  -13.83,   2.26,   0.30,  -0.01,  -0.00, 256.4, 269.6,  28.5,  13.0,  99.78, 105.73,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.85,  5458.6,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 212.5,       
2026-07-11, 06:37:57,  +00:00,  RACEC,   -1.3186483,   36.8135948,  5529.4, 30.33,  5509.9,  15.8,   0.00,   0.00,  -15.00,   2.26,   0.29,  -0.00,   0.00, 256.5, 269.6,  28.5,  12.9,  99.78, 105.73,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.86,  5458.5,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 212.5,       
2026-07-11, 06:37:58,  +00:00,  RACEC,   -1.3186486,   36.8135948,  5529.4, 30.33,  5509.7,  15.8,   0.00,   0.00,  -15.25,   2.25,   0.30,  -0.01,   0.01, 256.5, 269.6,  28.5,  13.1,  99.84, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.86,  5458.2,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 212.5,       
2026-07-11, 06:37:59,  +00:00,  RACEC,   -1.3186494,   36.8135948,  5529.4, 30.33,  5509.3,  15.8,   0.00,   0.00,  -15.58,   2.26,   0.34,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.7,  99.84, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.86,  5457.8,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 213.0,       
2026-07-11, 06:38:00,  +00:00,  RACEC,   -1.3186498,   36.8135948,  5529.4, 30.33,  5509.1,  15.8,   0.00,   0.00,  -14.92,   2.26,   0.33,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.7,  99.84, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.86,  5457.6,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 213.0,       
2026-07-11, 06:38:01,  +00:00,  RACEC,   -1.3186489,   36.8135910,  5529.4, 30.33,  5505.9,  15.8,   0.00,   0.00,  -11.48,   2.24,   0.33,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.7,  99.84, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.87,  5454.4,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 120.0,       
2026-07-11, 06:38:02,  +00:00,  RACEC,   -1.3186483,   36.8135872,  5529.4, 30.33,  5506.0,  15.8,   0.00,   0.00,  -10.87,   2.25,   0.37,  -0.01,  -0.00, 256.5, 269.6,  28.5,  12.9,  99.84, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.86,  5454.5,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 120.0,       
2026-07-11, 06:38:03,  +00:00,  RACEC,   -1.3186467,   36.8135872,  5529.4, 30.33,  5506.8,  15.8,   0.00,   0.00,   -7.94,   2.24,   0.36,  -0.00,  -0.00, 256.6, 269.6,  28.5,  12.8,  99.84, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.86,  5455.3,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 120.0,       
2026-07-11, 06:38:04,  +00:00,  RACEC,   -1.3186473,   36.8135910,  5529.4, 30.33,  5507.7,  15.8,   0.00,   0.00,   -8.49,   2.24,   0.38,  -0.01,   0.00, 256.6, 269.6,  28.5,  12.7,  99.84, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.86,  5456.2,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 132.5,       
2026-07-11, 06:38:05,  +00:00,  RACEC,   -1.3186467,   36.8135910,  5529.4, 30.33,  5508.5,  15.8,   0.00,   0.00,   -9.92,   2.23,   0.36,  -0.01,   0.00, 256.6, 269.6,  28.5,  12.6,  99.78, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.87,  5457.1,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 132.5,       
2026-07-11, 06:38:06,  +00:00,  RACEC,   -1.3186462,   36.8135910,  5529.4, 30.33,  5508.7,  15.8,   0.00,   0.00,   -5.73,   2.23,   0.40,  -0.01,   0.00, 256.6, 269.6,  28.5,  12.8,  99.78, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.87,  5457.3,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 132.5,       
2026-07-11, 06:38:07,  +00:00,  RACEC,   -1.3186458,   36.8135910,  5529.4, 30.33,  5508.9,  15.8,   0.00,   0.00,   -8.05,   2.23,   0.37,  -0.01,  -0.00, 256.6, 269.6,  28.5,  12.6,  99.78, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5457.4,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 132.5,       
2026-07-11, 06:38:08,  +00:00,  RACEC,   -1.3186462,   36.8135910,  5529.4, 30.33,  5509.1,  15.8,   0.00,   0.00,  -10.34,   2.22,   0.36,  -0.01,  -0.00, 256.6, 269.6,  28.5,  12.7,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.88,  5457.6,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 132.5,       
2026-07-11, 06:38:09,  +00:00,  RACEC,   -1.3186456,   36.8135910,  5529.4, 30.33,  5509.5,  15.8,   0.00,   0.00,   -9.04,   2.21,   0.36,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.8,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.88,  5458.0,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 132.5,       
2026-07-11, 06:38:10,  +00:00,  RACEC,   -1.3186450,   36.8135910,  5529.4, 30.33,  5509.6,  15.8,   0.00,   0.00,  -11.74,   2.22,   0.36,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.8,  99.71, 105.81,     0.00,   64.83,   -1.11,  -19.99,    0.00,    0.00,   18.88,  5458.1,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:11,  +00:00,  RACEC,   -1.3186450,   36.8135910,  5529.4, 30.33,  5510.3,  15.8,   0.00,   0.00,  -12.59,   2.21,   0.35,  -0.01,  -0.00, 256.5, 269.6,  28.5,  12.7,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5458.8,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:12,  +00:00,  RACEC,   -1.3186450,   36.8135910,  5529.4, 30.33,  5510.4,  15.8,   0.00,   0.00,   -8.59,   2.21,   0.36,  -0.01,  -0.00, 256.5, 269.6,  28.5,  12.7,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.89,  5458.9,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:13,  +00:00,  RACEC,   -1.3186444,   36.8135910,  5529.4, 30.33,  5510.5,  15.8,   0.00,   0.00,   -4.09,   2.20,   0.40,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.7,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5459.0,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:14,  +00:00,  RACEC,   -1.3186443,   36.8135910,  5529.4, 30.33,  5510.4,  15.8,   0.00,   0.00,   -1.70,   2.20,   0.38,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.5,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.89,  5458.9,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:15,  +00:00,  RACEC,   -1.3186433,   36.8135872,  5529.4, 30.33,  5509.0,  15.8,   0.00,   0.00,   -1.95,   2.19,   0.38,  -0.01,  -0.00, 256.5, 269.6,  28.5,  12.5,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.89,  5457.6,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:16,  +00:00,  RACEC,   -1.3186431,   36.8135872,  5529.4, 30.33,  5509.0,  15.8,   0.00,   0.00,   -7.96,   2.19,   0.38,  -0.01,  -0.00, 256.5, 269.6,  28.5,  12.5,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5457.6,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:17,  +00:00,  RACEC,   -1.3186427,   36.8135872,  5529.4, 30.33,  5508.9,  15.8,   0.00,   0.00,  -10.89,   2.22,   0.41,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.8,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5457.4,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.0,       
2026-07-11, 06:38:18,  +00:00,  RACEC,   -1.3186427,   36.8135872,  5528.4, 30.33,  5508.9,  15.8,   0.00,   0.00,  -12.35,   2.21,   0.37,  -0.01,  -0.01, 256.5, 269.6,  28.5,  12.7,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5457.4,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.5,       
2026-07-11, 06:38:19,  +00:00,  RACEC,   -1.3186431,   36.8135872,  5528.4, 30.33,  5509.9,  15.8,   0.00,   0.00,  -14.25,   2.16,   0.41,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.9,  99.71, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.88,  5458.5,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.5,       
2026-07-11, 06:38:20,  +00:00,  RACEC,   -1.3186431,   36.8135872,  5529.4, 30.33,  5510.0,  15.8,   0.00,   0.00,  -10.83,   2.15,   0.38,  -0.01,   0.00, 256.4, 269.6,  28.5,  12.6,  99.71, 105.81,     0.00,   64.83,   -1.12,  -20.00,    0.00,    0.00,   18.87,  5458.5,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       , 133.5,       
2026-07-11, 06:38:21,  +00:00,  RACEC,   -1.3186431,   36.8135872,  5529.4, 30.33,  5510.2,  15.8,   0.00,   0.00,   -6.90,   2.15,   0.38,  -0.00,   0.00, 256.4, 269.6,  28.5,  12.7,  99.71, 105.81,     0.00,   64.83,   -1.10,  -20.00,    0.00,    0.00,   18.87,  5458.8,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,    TO,     TO,   0.1,   7.0,   0.0,     3D, 1852,      ,       , 133.5,       
2026-07-11, 06:38:22,  +00:00,  RACEC,   -1.3186433,   36.8135872,  5528.4, 30.33,  5510.3,  15.8,   0.00,   0.00,   -8.32,   2.14,   0.40,  -0.00,  -0.00, 256.4, 269.6,  28.5,  12.7,  99.71, 105.81,     0.00,   64.83,   -1.12,  -20.00,    0.00,    0.00,   18.87,  5458.8,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,    TO,     TO,  -0.0,   7.0,   0.0,     3D, 1852,      ,       , 133.5,       
2026-07-11, 06:38:23,  +00:00,  RACEC,   -1.3186433,   36.8135872,  5528.4, 30.33,  5509.6,  15.8,   0.00,   0.00,  -11.75,   2.16,   0.45,  -0.01,   0.00, 256.4, 269.6,  28.5,  12.8,  99.78, 105.81,     0.00,   64.83,   -1.11,  -20.01,    0.00,    0.00,   18.87,  5458.1,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,    TO,     TO,  -0.0,   7.0,   0.0,     3D, 1852,      ,       , 133.5,       
2026-07-11, 06:38:24,  +00:00,  RACEC,   -1.3186433,   36.8135872,  5528.4, 30.33,  5509.6,  15.8,   0.00,   0.00,  -10.81,   2.19,   0.46,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.7,  99.78, 105.81,     0.00,   64.82,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5458.1,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,    TO,     TO,  -0.0,   7.0,   0.0,     3D, 1852,      ,       , 133.5,       
2026-07-11, 06:38:25,  +00:00,  RACEC,   -1.3186431,   36.8135834,  5528.4, 30.33,  5509.8,  15.8,   0.00,   0.00,  -11.37,   2.18,   0.47,  -0.01,   0.00, 256.5, 269.6,  28.5,  12.6,  99.78, 105.81,     0.00,   64.83,   -1.11,  -20.00,    0.00,    0.00,   18.88,  5458.3,   0,  GPS,  278.6, 113.10, 115.90, 121.900, 132.325, -0.142,       ,       ,      ,    4.2,  -83.3,    0.2,      0,    TO,     TO,   0.0,   7.0,   0.0,     3D, 1852,      ,       , 133.5,       
