Sample,AIRSPEED  L,AIRSPEED R,ALTITUDE L,ALTITUDE R,AP ENGAGED,VHF3 PTT,VHF2 PTT,VHF1 PTT,TIME GMT (SS),TIME GMT (MM),TIME GMT (HH),TIME ELAPSED,TQ 2,TQ 1,ACCN NORM,ACCN LONG,ACCN LAT,FLAP POS,HEADING,AIRSPEED_AVG,ALTITUDE_AVG,TQ_AVG,VERTICAL_SPEED,VERTICAL_SPEED_SMOOTH,ACCEL_NORM_DIFF,ALTITUDE_AGL,Phase
2490,225,225,20110,20110,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,0.9805,-0.0273,0.0059,,300.1,225,20110,17.75,-2760,-2856,-0.0156,20014,DESCENT
2491,224,225,20084,20082,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2977,18.5,17.5,0.9961,-0.0273,0.0059,-0.088,300.1,224.5,20083,18,-3240,-2892,0.0156,19987,DESCENT
2492,224,225,20060,20060,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,0.9883,-0.0273,0.0098,,300,224.5,20060,17.75,-2760,-2892,-0.0078,19964,DESCENT
2493,224,224,20036,20036,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56,21,17,,18,17.5,0.9961,-0.0254,0.0059,0,300,224,20036,17.75,-2880,-2904,0.0078,19940,DESCENT
2494,224,224,20010,20012,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,1.0039,-0.0234,0.0039,,300,224,20011,17.75,-3000,-2868,0.0078,19915,DESCENT
2495,224,224,19986,19986,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2981,18,17.5,1.0039,-0.0273,0.0059,0,300,224,19986,17.75,-3000,-2856,0,19890,DESCENT
2496,224,225,19962,19964,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,1,-0.0254,0.0078,,300,224.5,19963,17.75,-2760,-2820,-0.0039,19867,DESCENT
2497,224,224,19938,19940,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0,22,17,,18,17.5,1.0156,-0.0273,0.002,0,300.1,224,19939,17.75,-2880,-2736,0.0156,19843,DESCENT
2498,224,224,19918,19918,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,1,-0.0254,0.002,,300.1,224,19918,17.75,-2520,-2712,-0.0156,19822,DESCENT
2499,223,224,19894,19896,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2985,18.5,17.5,1.0117,-0.0273,0.0098,0,300.1,223.5,19895,18,-2760,-2652,0.0117,19799,DESCENT
2500,223,223,19874,19876,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,1.0117,-0.0234,0.0098,,300.1,223,19875,17.75,-2400,-2616,0,19779,DESCENT
2501,222,223,19854,19856,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,4,22,17,,18.5,17.5,1.0039,-0.0234,0.0117,-0.088,300.1,222.5,19855,18,-2400,-2556,-0.0078,19759,DESCENT
2502,222,222,19832,19836,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,1,-0.0234,0.0098,,300.1,222,19834,17.75,-2520,-2520,-0.0039,19738,DESCENT
2503,222,222,19814,19816,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2989,18,17.5,0.9922,-0.0254,0.0098,-0.088,300.1,222,19815,17.75,-2280,-2472,-0.0078,19719,DESCENT
2504,222,222,19792,19794,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,0.9961,-0.0254,0,,299.9,222,19793,18,-2640,-2460,0.0039,19697,DESCENT
2505,222,223,19772,19774,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,8,22,17,,18,17.5,0.9961,-0.0215,-0.002,-0.088,299.9,222.5,19773,17.75,-2400,-2400,0,19677,DESCENT
2506,222,223,19752,19754,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,0.9922,-0.0254,-0.002,,300,222.5,19753,17.75,-2400,-2412,-0.0039,19657,DESCENT
2507,222,222,19732,19734,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2993,18.5,17.5,0.9922,-0.0215,0.0039,-0.088,299.9,222,19733,18,-2400,-2400,0,19637,DESCENT
2508,222,222,19712,19714,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,1.0039,-0.0215,0,,299.8,222,19713,18,-2400,-2400,0.0117,19617,DESCENT
2509,222,222,19694,19696,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,12,22,17,,18,17.5,0.9883,-0.0234,-0.002,0,299.8,222,19695,17.75,-2160,-2424,-0.0156,19599,DESCENT
2510,221,222,19674,19674,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,0.9844,-0.0215,0,,299.9,221.5,19674,18,-2520,-2388,-0.0039,19578,DESCENT
2511,221,221,19654,19656,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2997,18.5,17.5,0.9844,-0.0234,0.0059,-0.088,299.8,221,19655,18,-2280,-2412,0,19559,DESCENT
2512,221,222,19632,19636,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,17.5,0.9961,-0.0176,0.0059,,299.7,221.5,19634,17.75,-2520,-2412,0.0117,19538,DESCENT
2513,221,222,19612,19614,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16,22,17,,18.5,17.5,1.0078,-0.0234,-0.002,0,299.7,221.5,19613,18,-2520,-2424,0.0117,19517,DESCENT
2514,221,222,19594,19594,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,0.9805,-0.0234,0,,299.8,221.5,19594,18,-2280,-2436,-0.0273,19498,DESCENT
2515,221,222,19570,19574,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3001,18.5,17.5,0.9844,-0.0234,-0.0039,0,299.9,221.5,19572,18,-2640,-2472,0.0039,19476,DESCENT
2516,221,222,19552,19552,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,0.9883,-0.0234,0,,300.1,221.5,19552,18,-2400,-2448,0.0039,19456,DESCENT
2517,221,222,19530,19532,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20,22,17,,18.5,18,0.9961,-0.0215,0,0,300.1,221.5,19531,18.25,-2520,-2520,0.0078,19435,DESCENT
2518,222,222,19510,19510,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,0.9961,-0.0234,0.002,,300.1,222,19510,18,-2520,-2496,0,19414,DESCENT
2519,221,222,19488,19490,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3005,18.5,18,0.9922,-0.0215,0.0059,-0.088,300.3,221.5,19489,18.25,-2520,-2532,-0.0039,19393,DESCENT
2520,222,222,19468,19472,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,0.9922,-0.0215,0,,300.2,222,19470,18,-2280,-2544,0,19374,DESCENT
2521,222,222,19444,19446,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24,22,17,,18.5,17.5,0.9961,-0.0234,0,-0.088,300.2,222,19445,18,-3000,-2568,0.0039,19349,DESCENT
2522,222,222,19424,19428,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,0.9844,-0.0234,0,,300.3,222,19426,18,-2280,-2616,-0.0117,19330,DESCENT
2523,222,222,19402,19402,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3009,18.5,18,1.0039,-0.0215,0.002,-0.088,300.4,222,19402,18.25,-2880,-2604,0.0195,19306,DESCENT
2524,222,222,19382,19382,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,0.9766,-0.0254,-0.0059,,300.3,222,19382,18.25,-2400,-2640,-0.0273,19286,DESCENT
2525,221,221,19358,19358,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28,22,17,,18.5,17.5,0.9883,-0.0254,0,0,300.3,221,19358,18,-2880,-2640,0.0117,19262,DESCENT
2526,220,221,19334,19334,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,1.0039,-0.0176,0.0039,,300.1,220.5,19334,18,-2880,-2604,0.0156,19238,DESCENT
2527,221,222,19316,19312,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3013,18.5,17.5,0.9844,-0.0195,0,0,300,221.5,19314,18,-2400,-2556,-0.0195,19218,DESCENT
2528,222,222,19290,19290,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,1,-0.0176,0.002,,300.1,222,19290,18.25,-2880,-2568,0.0156,19194,DESCENT
2529,221,221,19268,19270,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32,22,17,,18.5,18,1.0234,-0.0195,0.0156,-0.088,300.2,221,19269,18.25,-2520,-2532,0.0234,19173,DESCENT
2530,221,221,19252,19254,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,1.0039,-0.0215,0.002,,300.1,221,19253,18,-1920,-2484,-0.0195,19157,DESCENT
2531,221,222,19230,19234,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3017,18.5,17.5,1.0039,-0.0195,0,-0.088,300.2,221.5,19232,18,-2520,-2496,0,19136,DESCENT
2532,221,222,19210,19214,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,1.0117,-0.0254,0,,300.3,221.5,19212,18.25,-2400,-2436,0.0078,19116,DESCENT
2533,221,221,19190,19192,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36,22,17,,18.5,18,1.0117,-0.0195,0.0098,-0.088,300.1,221,19191,18.25,-2520,-2472,0,19095,DESCENT
2534,221,221,19174,19176,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19,18,0.9922,-0.0215,0,,300.1,221,19175,18.5,-1920,-2388,-0.0195,19079,DESCENT
2535,221,221,19150,19150,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3021,18.5,17.5,1.0234,-0.0195,0.0195,0,300.2,221,19150,18,-3000,-2424,0.0312,19054,DESCENT
2536,220,219,19132,19130,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,1.0078,-0.0156,-0.0039,,300.1,219.5,19131,18.25,-2280,-2388,-0.0156,19035,DESCENT
2537,219,219,19108,19108,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40,22,17,,18.5,17.5,1,-0.0176,-0.0078,0,299.8,219,19108,18,-2760,-2460,-0.0078,19012,DESCENT
2538,220,220,19088,19094,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,0.9961,-0.0176,0.0039,,299.9,220,19091,18.25,-2040,-2532,-0.0039,18995,DESCENT
2539,219,219,19068,19066,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3025,18.5,18.5,0.9922,-0.0195,0.0137,-0.088,300,219,19067,18.5,-2880,-2520,-0.0039,18971,DESCENT
2540,218,219,19050,19058,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,0.9688,-0.0176,-0.0195,,299.6,218.5,19054,18.25,-1560,-2604,-0.0234,18958,DESCENT
2541,219,219,19024,19030,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,44,22,17,,18.5,17.5,1.0117,-0.0215,-0.0137,0,299.5,219,19027,18,-3240,-2532,0.0429,18931,DESCENT
2542,219,219,19002,19000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,1.0156,-0.0176,-0.0039,,299.8,219,19001,18,-3120,-2520,0.0039,18905,DESCENT
2543,219,220,18980,18982,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3029,19,18,1,-0.0176,0,-0.088,299.9,219.5,18981,18.5,-2400,-2508,-0.0156,18885,DESCENT
2544,220,220,18958,18958,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,1.0195,-0.0234,0.0059,,299.7,220,18958,18.25,-2760,-2544,0.0195,18862,DESCENT
2545,219,220,18938,18940,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,48,22,17,,18.5,18,1.0039,-0.0176,0.0039,0,299.6,219.5,18939,18.25,-2280,-2460,-0.0156,18843,DESCENT
2546,220,220,18920,18922,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,0.9961,-0.0195,-0.0078,,299.6,220,18921,18.25,-2160,-2556,-0.0078,18825,DESCENT
2547,219,220,18898,18900,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3033,19,18,1.0156,-0.0156,-0.0039,0,299.7,219.5,18899,18.5,-2640,-2484,0.0195,18803,DESCENT
2548,219,220,18878,18880,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,1,-0.0195,0,,299.7,219.5,18879,18.25,-2400,-2328,-0.0156,18783,DESCENT
2549,219,220,18860,18864,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,52,22,17,,18.5,18,1,-0.0176,-0.0039,0,299.6,219.5,18862,18.25,-2040,-2376,0,18766,DESCENT
2550,220,220,18840,18842,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,1.0039,-0.0195,0.0039,,299.6,220,18841,18.25,-2520,-2316,0.0039,18745,DESCENT
2551,219,220,18820,18820,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3037,18.5,18,1.0156,-0.0176,0.0059,-0.088,299.7,219.5,18820,18.25,-2520,-2292,0.0117,18724,DESCENT
2552,219,220,18806,18808,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,18,0.9805,-0.0215,0,,299.7,219.5,18807,18.25,-1560,-2340,-0.0351,18711,DESCENT
2553,220,220,18782,18784,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56,22,17,,18.5,18,1,-0.0195,0.0039,-0.088,299.7,220,18783,18.25,-2880,-2352,0.0195,18687,DESCENT
2554,220,220,18764,18766,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,19,18,0.9922,-0.0195,-0.002,,299.8,220,18765,18.5,-2160,-2328,-0.0078,18669,DESCENT
2555,220,221,18748,18748,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,3041,19,18,0.9648,-0.0215,-0.0059,0,299.9,220.5,18748,18.5,-2040,-2352,-0.0274,18652,DESCENT
2556,220,220,18724,18728,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,19,18,1,-0.0215,0.002,,300,220,18726,18.5,-2640,-2340,0.0352,18630,DESCENT
2557,219,220,18700,18706,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0,23,17,,19,18,1,-0.0195,0,0,300.1,219.5,18703,18.5,-2760,-2340,0,18607,DESCENT
2558,220,220,18684,18686,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19,18,0.9922,-0.0176,0.002,,300.1,220,18685,18.5,-2160,-2472,-0.0078,18589,DESCENT
