Sample,Time(sec),Time(min),RawValue,TextValue,Units,SessionNum,SessionID,SessionType,Phase
2709,10832,180.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2710,10836,180.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2711,10840,180.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2712,10844,180.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2713,10848,180.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2714,10852,180.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2715,10856,180.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2716,10860,181,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2717,10864,181.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2718,10868,181.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2719,10872,181.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2720,10876,181.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2721,10880,181.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2722,10884,181.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2723,10888,181.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2724,10892,181.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2725,10896,181.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2726,10900,181.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2727,10904,181.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2728,10908,181.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2729,10912,181.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2730,10916,181.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2731,10920,182,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2732,10924,182.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2733,10928,182.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2734,10932,182.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2735,10936,182.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2736,10940,182.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2737,10944,182.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2738,10948,182.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2739,10952,182.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2740,10956,182.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2741,10960,182.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2742,10964,182.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2743,10968,182.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2744,10972,182.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2745,10976,182.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2746,10980,183,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2747,10984,183.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2748,10988,183.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2749,10992,183.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2750,10996,183.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2751,11000,183.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2752,11004,183.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2753,11008,183.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2754,11012,183.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2755,11016,183.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2756,11020,183.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2757,11024,183.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2758,11028,183.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2759,11032,183.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2760,11036,183.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2761,11040,184,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2762,11044,184.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2763,11048,184.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2764,11052,184.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2765,11056,184.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2766,11060,184.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2767,11064,184.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2768,11068,184.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2769,11072,184.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2770,11076,184.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2771,11080,184.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2772,11084,184.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2773,11088,184.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2774,11092,184.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2775,11096,184.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2776,11100,185,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2777,11104,185.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2778,11108,185.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2779,11112,185.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2780,11116,185.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2781,11120,185.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2782,11124,185.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2783,11128,185.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2784,11132,185.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2785,11136,185.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2786,11140,185.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2787,11144,185.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2788,11148,185.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2789,11152,185.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2790,11156,185.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2791,11160,186,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2792,11164,186.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2793,11168,186.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2794,11172,186.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2795,11176,186.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2796,11180,186.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2797,11184,186.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2798,11188,186.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2799,11192,186.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2800,11196,186.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2801,11200,186.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2802,11204,186.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2803,11208,186.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2804,11212,186.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2805,11216,186.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2806,11220,187,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2807,11224,187.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2808,11228,187.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2809,11232,187.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2810,11236,187.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2811,11240,187.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2812,11244,187.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2813,11248,187.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2814,11252,187.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2815,11256,187.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2816,11260,187.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2817,11264,187.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2818,11268,187.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2819,11272,187.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2820,11276,187.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2821,11280,188,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2822,11284,188.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2823,11288,188.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2824,11292,188.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2825,11296,188.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2826,11300,188.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2827,11304,188.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2828,11308,188.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2829,11312,188.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2830,11316,188.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2831,11320,188.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2832,11324,188.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2833,11328,188.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2834,11332,188.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2835,11336,188.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2836,11340,189,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2837,11344,189.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2838,11348,189.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2839,11352,189.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2840,11356,189.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2841,11360,189.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2842,11364,189.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2843,11368,189.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2844,11372,189.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2845,11376,189.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2846,11380,189.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2847,11384,189.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2848,11388,189.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2849,11392,189.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2850,11396,189.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2851,11400,190,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2852,11404,190.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2853,11408,190.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2854,11412,190.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2855,11416,190.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2856,11420,190.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2857,11424,190.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2858,11428,190.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2859,11432,190.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2860,11436,190.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2861,11440,190.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2862,11444,190.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2863,11448,190.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2864,11452,190.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2865,11456,190.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2866,11460,191,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2867,11464,191.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2868,11468,191.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2869,11472,191.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2870,11476,191.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2871,11480,191.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2872,11484,191.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2873,11488,191.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2874,11492,191.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2875,11496,191.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2876,11500,191.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2877,11504,191.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2878,11508,191.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2879,11512,191.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2880,11516,191.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2881,11520,192,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2882,11524,192.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2883,11528,192.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2884,11532,192.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2885,11536,192.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2886,11540,192.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2887,11544,192.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2888,11548,192.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2889,11552,192.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2890,11556,192.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2891,11560,192.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2892,11564,192.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2893,11568,192.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2894,11572,192.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2895,11576,192.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2896,11580,193,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2897,11584,193.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2898,11588,193.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2899,11592,193.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2900,11596,193.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2901,11600,193.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2902,11604,193.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2903,11608,193.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2904,11612,193.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2905,11616,193.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2906,11620,193.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2907,11624,193.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2908,11628,193.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2909,11632,193.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2910,11636,193.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2911,11640,194,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2912,11644,194.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2913,11648,194.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2914,11652,194.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2915,11656,194.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2916,11660,194.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2917,11664,194.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2918,11668,194.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2919,11672,194.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2920,11676,194.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2921,11680,194.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2922,11684,194.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2923,11688,194.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2924,11692,194.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2925,11696,194.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2926,11700,195,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2927,11704,195.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2928,11708,195.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2929,11712,195.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2930,11716,195.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2931,11720,195.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2932,11724,195.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2933,11728,195.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2934,11732,195.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2935,11736,195.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2936,11740,195.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2937,11744,195.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2938,11748,195.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2939,11752,195.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2940,11756,195.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2941,11760,196,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2942,11764,196.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2943,11768,196.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2944,11772,196.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2945,11776,196.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2946,11780,196.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2947,11784,196.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2948,11788,196.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2949,11792,196.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2950,11796,196.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2951,11800,196.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2952,11804,196.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2953,11808,196.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2954,11812,196.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2955,11816,196.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2956,11820,197,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2957,11824,197.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2958,11828,197.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2959,11832,197.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2960,11836,197.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2961,11840,197.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2962,11844,197.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2963,11848,197.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2964,11852,197.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2965,11856,197.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2966,11860,197.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2967,11864,197.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2968,11868,197.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2969,11872,197.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2970,11876,197.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2971,11880,198,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2972,11884,198.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2973,11888,198.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2974,11892,198.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2975,11896,198.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2976,11900,198.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2977,11904,198.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2978,11908,198.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2979,11912,198.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2980,11916,198.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2981,11920,198.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2982,11924,198.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2983,11928,198.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2984,11932,198.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2985,11936,198.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2986,11940,199,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2987,11944,199.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2988,11948,199.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2989,11952,199.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2990,11956,199.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2991,11960,199.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2992,11964,199.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2993,11968,199.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2994,11972,199.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2995,11976,199.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2996,11980,199.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2997,11984,199.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2998,11988,199.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
2999,11992,199.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3000,11996,199.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3001,12000,200,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3002,12004,200.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3003,12008,200.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3004,12012,200.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3005,12016,200.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3006,12020,200.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3007,12024,200.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3008,12028,200.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3009,12032,200.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3010,12036,200.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3011,12040,200.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3012,12044,200.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3013,12048,200.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3014,12052,200.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3015,12056,200.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3016,12060,201,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3017,12064,201.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3018,12068,201.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3019,12072,201.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3020,12076,201.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3021,12080,201.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3022,12084,201.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3023,12088,201.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3024,12092,201.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3025,12096,201.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
3026,12100,201.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,LANDING
